SPCG PCL | Price History                                          25-Sep-2024 16:31,,,,,,,,,,,,,,,
30-ก.ค.-2021,17.40,-0.10,-0.57%,17.50,17.40,17.70,"2,309,100","40,393,270.00","2,199,983,810.00",,,,,,
23-ก.ค.-2021,17.50,-0.20,-1.13%,17.60,17.30,17.70,"3,913,700","68,730,910.00","2,240,377,080.00",,,,,,
16-ก.ค.-2021,17.70,+0.20,+1.14%,17.60,16.90,17.70,"12,239,600","212,988,750.00","2,309,107,990.00",,,,,,
09-ก.ค.-2021,17.50,-1.30,-6.91%,18.70,17.30,18.90,"16,244,900","291,109,550.00","2,096,119,240.00",,,,,,
02-ก.ค.-2021,18.80,+0.20,+1.08%,18.60,18.50,18.90,"2,694,400","50,434,860.00","2,387,228,790.00",,,,,,
25-มิ.ย.-2021,18.60,-0.40,-2.11%,18.90,18.60,19.00,"6,325,400","118,643,820.00","2,336,793,930.00",,,,,,
18-มิ.ย.-2021,19.00,0.00,0.00%,19.00,18.60,19.10,"11,783,100","222,238,310.00","2,455,437,750.00",,,,,,
11-มิ.ย.-2021,19.00,0.00,0.00%,19.00,18.80,19.10,"9,891,500","187,656,960.00","2,677,676,060.00",,,,,,
04-มิ.ย.-2021,19.00,-0.60,-3.06%,19.70,18.90,19.80,"19,271,700","370,304,820.00","2,865,333,020.00",,,,,,
28-พ.ค.-2021,19.60,+0.60,+3.16%,19.00,18.80,19.80,"15,252,300","295,880,910.00","3,235,637,840.00",,,,,,
21-พ.ค.-2021,19.00,-0.10,-0.52%,18.70,18.60,19.10,"3,804,300","71,723,390.00","2,939,756,930.00",,,,,,
14-พ.ค.-2021,19.10,+0.10,+0.53%,19.00,18.70,19.30,"8,628,400","163,636,450.00","3,011,480,320.00",,,,,,
07-พ.ค.-2021,19.00,-0.10,-0.52%,19.20,18.80,19.20,"3,963,900","75,135,340.00","2,847,843,870.00",,,,,,
30-เม.ย.-2021,19.10,+0.20,+1.06%,18.90,18.80,19.30,"6,691,000","127,339,710.00","2,922,979,210.00",,,,,,
23-เม.ย.-2021,18.90,0.00,0.00%,19.20,18.90,19.30,"6,388,000","121,968,660.00","2,795,639,500.00",,,,,,
16-เม.ย.-2021,18.90,-0.40,-2.07%,19.30,18.60,19.40,"4,335,800","82,518,060.00","2,917,608,160.00",,,,,,
09-เม.ย.-2021,19.30,-0.30,-1.53%,19.60,19.20,19.70,"6,007,500","116,522,730.00","3,000,126,220.00",,,,,,
02-เม.ย.-2021,19.60,0.00,0.00%,19.60,19.50,19.70,"5,097,600","99,760,580.00","3,116,648,950.00",,,,,,
26-มี.ค.-2021,19.60,+0.10,+0.51%,19.50,19.30,19.80,"9,299,800","181,949,050.00","3,016,888,370.00",,,,,,
19-มี.ค.-2021,19.50,-0.70,-3.47%,20.30,19.40,20.50,"12,529,200","248,984,240.00","2,834,939,320.00",,,,,,
12-มี.ค.-2021,20.20,+0.20,+1.00%,20.10,19.70,20.50,"17,152,400","345,037,710.00","3,083,923,560.00",,,,,,
05-มี.ค.-2021,20.00,+0.20,+1.01%,19.80,19.70,20.20,"7,473,600","149,240,580.00","2,738,885,850.00",,,,,,
26-ก.พ.-2021,19.80,+0.20,+1.02%,19.60,19.40,20.00,"5,529,400","108,185,340.00","2,589,645,270.00",,,,,,
19-ก.พ.-2021,19.60,0.00,0.00%,19.60,19.50,19.80,"4,411,400","86,685,550.00","2,481,459,930.00",,,,,,
12-ก.พ.-2021,19.60,0.00,0.00%,19.70,19.40,19.80,"5,040,400","98,677,600.00","2,394,774,380.00",,,,,,
05-ก.พ.-2021,19.60,+0.10,+0.51%,19.50,19.20,19.70,"7,282,100","141,756,800.00","2,296,096,780.00",,,,,,
29-ม.ค.-2021,19.50,-0.30,-1.52%,19.80,19.30,20.10,"13,283,700","260,715,670.00","2,154,339,980.00",,,,,,
22-ม.ค.-2021,19.80,-0.20,-1.00%,20.00,19.70,20.10,"6,058,600","120,809,960.00","2,415,055,650.00",,,,,,
15-ม.ค.-2021,20.00,-0.30,-1.48%,20.50,19.90,20.80,"15,293,000","313,140,730.00","2,535,865,610.00",,,,,,
08-ม.ค.-2021,20.30,+0.20,+1.00%,19.90,19.70,21.00,"22,229,900","456,145,210.00","2,849,006,340.00",,,,,,
01-ม.ค.-2021,20.10,-0.10,-0.50%,20.20,19.90,20.40,"3,548,900","71,286,870.00","2,392,861,130.00",,,,,,
25-ธ.ค.-2020,20.20,-0.50,-2.42%,20.30,19.30,20.50,"12,114,700","242,024,030.00","2,464,148,000.00",,,,,,
18-ธ.ค.-2020,20.70,-0.40,-1.90%,21.20,20.60,21.80,"35,108,100","740,279,800.00","2,706,172,030.00",,,,,,
11-ธ.ค.-2020,21.10,+0.50,+2.43%,20.70,20.50,21.20,"14,292,400","298,282,290.00","3,446,451,830.00",,,,,,
04-ธ.ค.-2020,20.60,-1.20,-5.50%,21.80,20.60,21.90,"17,593,600","369,741,510.00","3,148,169,540.00",,,,,,
27-พ.ย.-2020,21.80,+1.00,+4.81%,20.90,20.50,22.30,"39,430,900","851,343,230.00","3,517,911,050.00",,,,,,
20-พ.ย.-2020,20.80,-0.50,-2.35%,21.50,20.30,21.50,"7,123,100","148,896,510.00","2,666,567,820.00",,,,,,
13-พ.ย.-2020,21.30,+1.30,+6.50%,20.20,20.20,21.80,"22,480,700","472,101,790.00","2,815,464,330.00",,,,,,
06-พ.ย.-2020,20.00,+0.20,+1.01%,20.00,19.70,20.30,"4,075,600","81,409,990.00","2,343,362,540.00",,,,,,
30-ต.ค.-2020,19.80,-0.10,-0.50%,20.00,19.40,20.40,"8,624,800","172,431,850.00","2,261,952,550.00",,,,,,
23-ต.ค.-2020,19.90,+0.70,+3.65%,19.30,18.70,19.90,"9,535,800","186,187,780.00","2,434,384,400.00",,,,,,
16-ต.ค.-2020,19.20,+0.20,+1.05%,19.00,18.40,19.20,"4,873,100","91,399,200.00","2,248,196,620.00",,,,,,
09-ต.ค.-2020,19.00,-0.80,-4.04%,19.80,18.90,19.80,"6,914,700","133,334,240.00","2,156,797,420.00",,,,,,
02-ต.ค.-2020,19.80,+0.80,+4.21%,19.00,18.80,20.00,"13,261,300","258,322,730.00","2,290,131,660.00",,,,,,
25-ก.ย.-2020,19.00,+1.50,+8.57%,17.70,17.50,19.10,"9,250,900","171,918,240.00","2,031,808,930.00",,,,,,
18-ก.ย.-2020,17.50,-0.30,-1.69%,17.70,17.40,17.80,"1,760,300","30,964,890.00","1,859,890,690.00",,,,,,
11-ก.ย.-2020,17.80,-0.20,-1.11%,18.00,17.60,18.10,"1,956,400","34,952,090.00","1,890,855,580.00",,,,,,
04-ก.ย.-2020,18.00,-0.10,-0.55%,18.10,17.70,18.20,"2,485,100","44,582,120.00","1,925,807,670.00",,,,,,
28-ส.ค.-2020,18.10,-1.00,-5.24%,18.50,18.10,18.60,"2,761,800","50,640,320.00","1,970,389,790.00",,,,,,
21-ส.ค.-2020,19.10,0.00,0.00%,19.20,18.60,19.40,"4,897,400","93,220,380.00","2,021,030,110.00",,,,,,
14-ส.ค.-2020,19.10,+0.70,+3.80%,18.70,18.70,19.90,"12,974,100","250,568,330.00","1,927,809,730.00",,,,,,
07-ส.ค.-2020,18.40,-0.10,-0.54%,18.40,18.00,18.90,"3,560,400","65,596,680.00","1,677,241,400.00",,,,,,
31-ก.ค.-2020,18.50,-0.80,-4.15%,19.50,17.30,19.90,"9,688,100","180,510,440.00","1,742,838,080.00",,,,,,
24-ก.ค.-2020,19.30,+1.70,+9.66%,17.70,17.40,20.30,"35,279,600","692,105,960.00","1,923,348,520.00",,,,,,
17-ก.ค.-2020,17.60,0.00,0.00%,17.70,17.10,17.90,"4,851,400","85,272,810.00","1,231,242,560.00",,,,,,
10-ก.ค.-2020,17.60,+0.80,+4.76%,17.00,17.00,18.30,"11,962,200","212,968,210.00","1,145,969,750.00",,,,,,
03-ก.ค.-2020,16.80,+0.40,+2.44%,16.40,16.10,17.00,"3,766,500","61,862,530.00","933,001,540.00",,,,,,
26-มิ.ย.-2020,16.40,-0.50,-2.96%,16.90,16.10,17.00,"6,778,200","112,343,860.00","871,139,010.00",,,,,,
19-มิ.ย.-2020,16.90,-0.50,-2.87%,17.40,16.90,17.40,"6,537,200","112,058,330.00","983,482,870.00",,,,,,
12-มิ.ย.-2020,17.40,-0.50,-2.79%,17.90,17.10,18.20,"6,998,500","124,475,630.00","1,095,541,200.00",,,,,,
05-มิ.ย.-2020,17.90,+0.40,+2.29%,17.50,17.50,18.20,"4,606,300","82,303,070.00","1,220,016,830.00",,,,,,
29-พ.ค.-2020,17.50,-0.20,-1.13%,17.70,17.50,18.30,"4,546,800","81,522,880.00","1,137,713,760.00",,,,,,
22-พ.ค.-2020,17.70,+0.40,+2.31%,17.30,17.30,17.80,"3,111,900","54,533,180.00","1,219,236,640.00",,,,,,
15-พ.ค.-2020,17.30,+0.30,+1.76%,17.00,16.80,17.80,"4,053,900","70,438,020.00","1,164,703,460.00",,,,,,
08-พ.ค.-2020,17.00,-0.40,-2.30%,17.30,16.50,17.30,"2,324,200","39,144,890.00","1,094,265,440.00",,,,,,
01-พ.ค.-2020,17.40,+0.80,+4.82%,16.70,16.30,17.60,"2,486,300","41,970,450.00","1,133,410,330.00",,,,,,
24-เม.ย.-2020,16.60,+0.50,+3.11%,16.20,15.90,17.00,"2,533,200","41,631,220.00","1,091,439,880.00",,,,,,
17-เม.ย.-2020,16.10,-0.10,-0.62%,16.10,15.80,16.60,"2,651,400","42,988,220.00","1,049,808,660.00",,,,,,
10-เม.ย.-2020,16.20,+1.80,+12.50%,14.70,14.70,16.50,"3,328,500","52,148,540.00","1,092,796,880.00",,,,,,
03-เม.ย.-2020,14.40,+0.20,+1.41%,14.00,13.70,14.50,"3,535,400","49,889,200.00","1,040,648,340.00",,,,,,
27-มี.ค.-2020,14.20,-1.30,-8.39%,14.40,13.00,14.40,"5,999,600","82,715,750.00","990,759,140.00",,,,,,
20-มี.ค.-2020,15.50,-0.60,-3.73%,14.20,12.00,15.50,"7,090,900","98,111,240.00","1,073,474,890.00",,,,,,
13-มี.ค.-2020,16.10,-2.10,-11.54%,17.50,14.10,18.10,"11,248,400","184,328,790.00","1,171,586,130.00",,,,,,
06-มี.ค.-2020,18.20,+0.70,+4.00%,17.70,17.00,18.40,"4,674,300","82,927,700.00","1,355,914,920.00",,,,,,
28-ก.พ.-2020,17.50,-1.90,-9.79%,19.40,17.40,19.40,"5,611,300","102,540,610.00","1,272,987,220.00",,,,,,
21-ก.พ.-2020,19.40,-0.40,-2.02%,19.70,19.30,20.10,"2,641,900","52,068,510.00","1,375,527,830.00",,,,,,
14-ก.พ.-2020,19.80,0.00,0.00%,19.80,19.50,19.90,"2,435,400","47,936,240.00","1,427,596,340.00",,,,,,
07-ก.พ.-2020,19.80,-0.20,-1.00%,19.80,19.80,20.60,"3,150,000","63,451,900.00","1,475,532,580.00",,,,,,
31-ม.ค.-2020,20.00,-0.60,-2.91%,20.60,19.80,20.60,"4,515,600","91,433,050.00","1,538,984,480.00",,,,,,
24-ม.ค.-2020,20.60,+0.40,+1.98%,20.20,20.10,21.20,"5,752,100","118,718,790.00","1,630,417,530.00",,,,,,
17-ม.ค.-2020,20.20,+0.30,+1.51%,20.00,19.60,20.40,"5,086,300","102,062,140.00","1,511,698,740.00",,,,,,
10-ม.ค.-2020,19.90,+0.70,+3.65%,19.20,19.20,19.90,"4,710,800","91,849,170.00","1,409,636,600.00",,,,,,
03-ม.ค.-2020,19.20,-0.10,-0.52%,19.30,19.20,19.70,"1,891,800","36,800,070.00","1,317,787,430.00",,,,,,
27-ธ.ค.-2019,19.30,+0.10,+0.52%,19.10,19.10,19.40,"1,275,700","24,549,220.00","1,354,587,500.00",,,,,,
20-ธ.ค.-2019,19.20,-0.60,-3.03%,19.80,19.00,19.90,"6,719,500","128,994,330.00","1,330,038,280.00",,,,,,
13-ธ.ค.-2019,19.80,+0.10,+0.51%,19.70,19.30,19.90,"2,542,200","49,797,700.00","1,459,032,610.00",,,,,,
06-ธ.ค.-2019,19.70,+0.20,+1.03%,19.40,19.40,19.90,"3,635,700","71,235,520.00","1,409,234,910.00",,,,,,
29-พ.ย.-2019,19.50,-0.10,-0.51%,19.60,19.40,19.90,"4,139,000","81,131,800.00","1,337,999,390.00",,,,,,
22-พ.ย.-2019,19.60,-0.80,-3.92%,20.40,19.40,20.50,"7,993,200","158,916,280.00","1,419,131,190.00",,,,,,
15-พ.ย.-2019,20.40,-1.10,-5.12%,21.30,20.20,21.50,"7,615,500","159,765,860.00","1,578,047,470.00",,,,,,
08-พ.ย.-2019,21.50,+0.60,+2.87%,21.00,20.40,21.60,"11,623,600","242,096,960.00","1,737,813,330.00",,,,,,
01-พ.ย.-2019,20.90,-0.70,-3.24%,21.50,20.60,21.70,"13,546,300","284,973,020.00","1,495,716,370.00",,,,,,
25-ต.ค.-2019,21.60,+0.20,+0.93%,21.40,21.20,22.70,"25,379,900","557,742,130.00","1,780,689,390.00",,,,,,
18-ต.ค.-2019,21.40,0.00,0.00%,21.40,21.10,21.80,"18,286,000","391,990,240.00","1,222,947,260.00",,,,,,
11-ต.ค.-2019,21.40,+1.40,+7.00%,19.90,19.80,21.60,"43,255,600","902,257,560.00","830,957,020.00",,,,,,
04-ต.ค.-2019,20.00,-0.30,-1.48%,20.30,19.80,20.60,"30,237,600","610,014,340.00","-71,300,540.00",,,,,,
27-ก.ย.-2019,20.30,+1.20,+6.28%,19.10,18.90,20.50,"22,588,000","448,289,040.00","538,713,800.00",,,,,,
20-ก.ย.-2019,19.10,+0.30,+1.60%,18.90,18.70,19.10,"4,926,800","93,437,710.00","90,424,760.00",,,,,,
13-ก.ย.-2019,18.80,-0.40,-2.08%,19.20,18.60,19.30,"2,539,500","47,995,510.00","-3,012,950.00",,,,,,
06-ก.ย.-2019,19.20,+0.60,+3.23%,18.70,18.60,19.40,"8,045,300","152,528,260.00","44,982,560.00",,,,,,
30-ส.ค.-2019,18.60,-0.60,-3.12%,18.90,18.40,19.10,"8,259,200","154,516,150.00","-107,545,700.00",,,,,,
23-ส.ค.-2019,19.20,+0.50,+2.67%,18.70,18.50,19.20,"4,808,000","90,905,830.00","46,970,450.00",,,,,,
16-ส.ค.-2019,18.70,+0.10,+0.54%,18.60,18.10,18.80,"4,539,600","83,597,480.00","-43,935,380.00",,,,,,
09-ส.ค.-2019,18.60,0.00,0.00%,18.60,18.30,18.80,"2,567,200","47,677,780.00","-127,532,860.00",,,,,,
02-ส.ค.-2019,18.60,-0.50,-2.62%,19.10,18.60,19.10,"3,349,300","63,085,740.00","-79,855,080.00",,,,,,
26-ก.ค.-2019,19.10,0.00,0.00%,19.20,19.00,19.50,"5,890,500","113,246,470.00","-16,769,340.00",,,,,,
19-ก.ค.-2019,19.10,-0.30,-1.55%,19.40,19.00,19.80,"5,598,600","108,105,050.00","96,477,130.00",,,,,,
12-ก.ค.-2019,19.40,+0.40,+2.11%,19.00,19.00,19.70,"5,290,600","102,670,070.00","204,582,180.00",,,,,,
05-ก.ค.-2019,19.00,-0.40,-2.06%,19.40,18.90,19.70,"5,439,500","105,240,490.00","101,912,110.00",,,,,,
28-มิ.ย.-2019,19.40,+0.70,+3.74%,18.80,18.60,19.80,"9,843,700","189,666,440.00","207,152,600.00",,,,,,
21-มิ.ย.-2019,18.70,-0.10,-0.53%,18.80,18.50,19.20,"6,691,600","125,802,950.00","17,486,160.00",,,,,,
14-มิ.ย.-2019,18.80,+0.10,+0.53%,18.70,18.60,18.90,"4,043,800","75,780,750.00","143,289,110.00",,,,,,
07-มิ.ย.-2019,18.70,+0.70,+3.89%,18.10,18.00,18.80,"4,430,500","81,716,690.00","67,508,360.00",,,,,,
31-พ.ค.-2019,18.00,+0.30,+1.69%,17.70,17.60,18.20,"6,289,500","113,061,060.00","-14,208,330.00",,,,,,
24-พ.ค.-2019,17.70,+0.20,+1.14%,17.60,17.20,17.90,"3,591,800","63,388,910.00","-127,269,390.00",,,,,,
17-พ.ค.-2019,17.50,-0.50,-2.78%,18.00,17.50,18.00,"9,998,400","176,948,930.00","-190,658,300.00",,,,,,
10-พ.ค.-2019,18.00,-0.10,-0.55%,18.00,17.90,18.40,"5,414,500","98,023,120.00","-13,709,370.00",,,,,,
03-พ.ค.-2019,18.10,+0.30,+1.69%,17.80,17.80,18.30,"7,189,400","129,819,710.00","84,313,750.00",,,,,,
26-เม.ย.-2019,17.80,-0.20,-1.11%,18.00,17.70,18.20,"9,498,400","170,668,750.00","-45,505,960.00",,,,,,
19-เม.ย.-2019,18.00,0.00,0.00%,18.00,17.80,18.20,"8,416,400","151,482,470.00","125,162,790.00",,,,,,
12-เม.ย.-2019,18.00,-0.10,-0.55%,18.10,17.80,18.30,"3,885,000","69,892,290.00","276,645,260.00",,,,,,
05-เม.ย.-2019,18.10,-0.30,-1.63%,18.60,17.90,18.60,"6,522,200","118,784,430.00","346,537,550.00",,,,,,
29-มี.ค.-2019,18.40,-0.30,-1.60%,18.60,18.40,18.70,"1,188,300","22,003,520.00","465,321,980.00",,,,,,
22-มี.ค.-2019,18.70,0.00,0.00%,18.80,18.40,18.80,"1,760,300","32,654,380.00","487,325,500.00",,,,,,
15-มี.ค.-2019,18.70,-0.40,-2.09%,18.50,18.50,18.90,"1,738,300","32,351,450.00","519,979,880.00",,,,,,
08-มี.ค.-2019,19.10,-0.10,-0.52%,19.20,19.00,19.30,"3,691,300","70,603,980.00","552,331,330.00",,,,,,
01-มี.ค.-2019,19.20,+0.40,+2.13%,19.00,18.90,19.90,"10,746,100","208,849,210.00","622,935,310.00",,,,,,
22-ก.พ.-2019,18.80,0.00,0.00%,18.90,18.50,18.90,"2,023,400","37,811,960.00","414,086,100.00",,,,,,
15-ก.พ.-2019,18.80,-0.20,-1.05%,19.00,18.80,19.10,"2,816,300","53,398,840.00","451,898,060.00",,,,,,
08-ก.พ.-2019,19.00,0.00,0.00%,19.10,18.80,19.20,"2,615,800","49,728,640.00","505,296,900.00",,,,,,
01-ก.พ.-2019,19.00,+0.10,+0.53%,19.00,18.70,19.30,"3,089,500","58,748,510.00","455,568,260.00",,,,,,
25-ม.ค.-2019,18.90,0.00,0.00%,18.90,18.80,19.30,"1,807,500","34,358,740.00","396,819,750.00",,,,,,
18-ม.ค.-2019,18.90,0.00,0.00%,18.60,18.50,18.90,"2,240,800","41,982,550.00","362,461,010.00",,,,,,
11-ม.ค.-2019,18.90,+0.70,+3.85%,18.20,18.20,19.10,"2,237,400","41,769,770.00","320,478,460.00",,,,,,
04-ม.ค.-2019,18.20,+0.10,+0.55%,17.90,17.90,18.40,"963,800","17,504,640.00","278,708,690.00",,,,,,
28-ธ.ค.-2018,18.10,-0.70,-3.72%,18.90,17.60,18.90,"4,598,600","83,809,710.00","261,204,050.00",,,,,,
21-ธ.ค.-2018,18.80,-0.20,-1.05%,19.00,18.50,19.10,"2,998,800","56,348,340.00","345,013,760.00",,,,,,
14-ธ.ค.-2018,19.00,-0.30,-1.55%,19.20,18.90,19.50,"1,887,300","36,163,190.00","401,362,100.00",,,,,,
07-ธ.ค.-2018,19.30,-0.30,-1.53%,19.70,19.20,19.70,"1,165,700","22,665,390.00","437,525,290.00",,,,,,
30-พ.ย.-2018,19.60,+0.40,+2.08%,19.20,19.00,19.60,"1,394,800","27,044,320.00","460,190,680.00",,,,,,
23-พ.ย.-2018,19.20,-0.70,-3.52%,20.00,18.90,20.00,"2,810,200","54,341,580.00","433,146,360.00",,,,,,
16-พ.ย.-2018,19.90,-0.60,-2.93%,20.30,19.80,20.30,"2,666,500","53,209,660.00","487,487,940.00",,,,,,
09-พ.ย.-2018,20.50,+0.20,+0.99%,20.30,20.20,20.70,"2,573,500","52,572,590.00","540,697,600.00",,,,,,
02-พ.ย.-2018,20.30,+0.50,+2.53%,19.80,19.80,20.50,"4,458,000","90,020,270.00","488,125,010.00",,,,,,
26-ต.ค.-2018,19.80,-0.20,-1.00%,19.90,19.60,20.00,"5,067,700","100,191,590.00","398,104,740.00",,,,,,
19-ต.ค.-2018,20.00,0.00,0.00%,20.00,19.70,20.50,"5,732,200","114,796,920.00","498,296,330.00",,,,,,
12-ต.ค.-2018,20.00,-0.60,-2.91%,20.80,19.70,20.80,"5,928,200","119,374,260.00","613,093,250.00",,,,,,
05-ต.ค.-2018,20.60,-0.60,-2.83%,21.10,20.60,21.20,"2,267,200","47,273,160.00","732,467,510.00",,,,,,
28-ก.ย.-2018,21.20,-0.40,-1.85%,21.60,20.90,21.70,"2,835,100","60,060,350.00","779,740,670.00",,,,,,
21-ก.ย.-2018,21.60,+0.90,+4.35%,20.70,20.60,21.60,"5,548,800","117,307,910.00","839,801,020.00",,,,,,
14-ก.ย.-2018,20.70,+0.30,+1.47%,20.40,20.20,20.80,"2,361,800","48,366,230.00","722,493,110.00",,,,,,
07-ก.ย.-2018,20.40,-0.40,-1.92%,20.80,20.40,21.00,"3,008,800","62,169,260.00","674,126,880.00",,,,,,
31-ส.ค.-2018,20.80,+0.20,+0.97%,20.60,20.60,21.40,"5,843,400","122,664,960.00","736,296,140.00",,,,,,
24-ส.ค.-2018,20.60,-0.50,-2.37%,21.00,20.40,21.20,"4,468,400","93,564,910.00","613,631,180.00",,,,,,
17-ส.ค.-2018,21.10,+0.50,+2.43%,20.80,20.60,21.20,"2,318,700","48,580,020.00","707,196,090.00",,,,,,
10-ส.ค.-2018,20.60,-0.70,-3.29%,21.50,20.50,21.70,"4,511,300","94,590,330.00","658,616,070.00",,,,,,
03-ส.ค.-2018,21.30,+0.40,+1.91%,20.90,20.70,21.30,"3,070,400","64,333,810.00","753,206,400.00",,,,,,
27-ก.ค.-2018,20.90,+0.20,+0.97%,20.70,20.40,21.00,"1,632,200","33,733,540.00","688,872,590.00",,,,,,
20-ก.ค.-2018,20.70,+0.10,+0.49%,20.50,20.00,20.80,"1,860,300","37,939,910.00","655,139,050.00",,,,,,
13-ก.ค.-2018,20.60,+0.60,+3.00%,20.00,19.80,20.70,"2,141,200","43,574,820.00","617,199,140.00",,,,,,
06-ก.ค.-2018,20.00,+0.70,+3.63%,19.30,19.00,20.00,"3,574,700","69,998,690.00","573,624,320.00",,,,,,
29-มิ.ย.-2018,19.30,-1.20,-5.85%,20.50,18.70,20.60,"7,927,200","154,202,800.00","503,625,630.00",,,,,,
22-มิ.ย.-2018,20.50,-0.80,-3.76%,21.40,20.30,21.40,"3,340,600","69,251,700.00","657,828,430.00",,,,,,
15-มิ.ย.-2018,21.30,-0.50,-2.29%,21.80,21.20,21.80,"2,293,700","49,274,190.00","727,080,130.00",,,,,,
08-มิ.ย.-2018,21.80,+0.10,+0.46%,21.70,21.40,22.10,"2,257,000","49,007,910.00","776,354,320.00",,,,,,
01-มิ.ย.-2018,21.70,+0.10,+0.46%,21.60,21.30,21.80,"2,992,400","64,296,180.00","727,346,410.00",,,,,,
25-พ.ค.-2018,21.60,-0.50,-2.26%,22.20,21.30,22.20,"2,693,700","58,473,750.00","663,050,230.00",,,,,,
18-พ.ค.-2018,22.10,+0.30,+1.38%,21.80,21.70,22.70,"6,728,300","149,785,060.00","721,523,980.00",,,,,,
11-พ.ค.-2018,21.80,+0.50,+2.35%,21.30,21.30,21.90,"3,181,600","68,634,170.00","571,738,920.00",,,,,,
04-พ.ค.-2018,21.30,-0.10,-0.47%,21.40,21.00,21.60,"2,406,800","51,249,400.00","503,104,750.00",,,,,,
27-เม.ย.-2018,21.40,+0.10,+0.47%,21.30,21.20,21.60,"1,652,200","35,405,830.00","554,354,150.00",,,,,,
20-เม.ย.-2018,21.30,-0.60,-2.74%,21.60,20.90,22.00,"6,659,400","141,898,980.00","518,948,320.00",,,,,,
13-เม.ย.-2018,21.90,+0.80,+3.79%,20.90,20.90,21.90,"3,928,900","84,127,330.00","660,847,300.00",,,,,,
06-เม.ย.-2018,21.10,-0.70,-3.21%,21.80,20.70,21.90,"4,831,600","103,214,840.00","576,719,970.00",,,,,,
30-มี.ค.-2018,21.80,-0.60,-2.68%,22.30,21.80,22.40,"5,327,900","117,400,710.00","679,934,810.00",,,,,,
23-มี.ค.-2018,22.40,-0.60,-2.61%,22.90,22.40,23.00,"4,401,200","99,900,440.00","797,335,520.00",,,,,,
16-มี.ค.-2018,23.00,+0.20,+0.88%,22.90,22.60,23.40,"6,091,800","140,135,080.00","897,235,960.00",,,,,,
09-มี.ค.-2018,22.80,-1.50,-6.17%,24.40,22.70,24.50,"11,416,000","269,573,290.00","757,100,880.00",,,,,,
